stage,method,family,label_field,score_field,reference_field,num_correct,num_incorrect,correct_mean,incorrect_mean,gap,fixed_threshold,fixed_accuracy,fixed_precision,fixed_recall,fixed_f1,roc_auc,pr_auc,best_threshold,best_accuracy,best_precision,best_recall,best_f1,high_similarity_wrong,low_similarity_correct,dataset,task_type,embedding_model,question_type,threshold_scope,calibration_status,skip_reason,num_examples,num_positive,num_negative,score_std,cv_num_folds,cv_selected_thresholds,cv_mean_selected_threshold,cv_threshold_std
unit2,Reference validation + 0.5 span blend: BAAI/bge-base-en-v1.5,prediction_span_ablation,correct_label,prediction_span_blend_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,3,101,0.7257116337617239,0.6485067451059228,0.07720488865580111,0.75,0.7692307692307693,0.043478260869565216,0.3333333333333333,0.07692307692307693,0.6897689768976898,0.06954783567686794,0.74,0.7596153846153846,0.07692307692307693,0.6666666666666666,0.13793103448275862,11,0,nq,long_form,BAAI/bge-base-en-v1.5,general,inherited_global,skipped,num_positive<10,104,3,101,0.11962917314868554,,,,
unit2,Reference validation + 0.5 span blend: BAAI/bge-base-en-v1.5,prediction_span_ablation,correct_label,prediction_span_blend_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,0,2,nan,0.5951122641563416,nan,0.75,1.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0,nq,long_form,BAAI/bge-base-en-v1.5,list,global_fixed,reporting_only,,2,0,2,0.10113447904586792,,,,
unit2,Reference validation + 0.5 span blend: BAAI/bge-base-en-v1.5,prediction_span_ablation,correct_label,prediction_span_blend_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,0,2,nan,0.5951122641563416,nan,0.75,1.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0,nq,long_form,BAAI/bge-base-en-v1.5,list,inherited_global,skipped,num_examples<50,2,0,2,0.10113447904586792,,,,
unit2,Reference validation + 0.5 span blend: BAAI/bge-base-en-v1.5,prediction_span_ablation,correct_label,prediction_span_blend_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,2,21,0.8502036184072495,0.5373739954971132,0.3128296229101363,0.75,0.9565217391304348,0.6666666666666666,1.0,0.8,1.0,1.0,0.72,0.9565217391304348,0.6666666666666666,1.0,0.8,1,0,nq,long_form,BAAI/bge-base-en-v1.5,number,global_fixed,reporting_only,,23,2,21,0.128623002522214,,,,
unit2,Reference validation + 0.5 span blend: BAAI/bge-base-en-v1.5,prediction_span_ablation,correct_label,prediction_span_blend_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,2,21,0.8502036184072495,0.5373739954971132,0.3128296229101363,0.75,0.9565217391304348,0.6666666666666666,1.0,0.8,1.0,1.0,0.72,0.9565217391304348,0.6666666666666666,1.0,0.8,1,0,nq,long_form,BAAI/bge-base-en-v1.5,number,inherited_global,skipped,num_examples<50,23,2,21,0.128623002522214,,,,
unit2,Reference validation + 0.5 span blend: BAAI/bge-base-en-v1.5,prediction_span_ablation,correct_label,prediction_span_blend_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,10,90,0.7738762974739075,0.585791140794754,0.1880851566791535,0.75,0.88,0.4375,0.7,0.5384615384615384,0.8877777777777778,0.370603454516498,0.78,0.9,0.5,0.7,0.5833333333333334,6,0,nq,long_form,BAAI/bge-base-en-v1.5,when,global_fixed,reporting_only,,100,10,90,0.13422035034157356,,,,
unit2,Reference validation + 0.5 span blend: BAAI/bge-base-en-v1.5,prediction_span_ablation,correct_label,prediction_span_blend_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,10,90,,,,0.774,0.88,0.4375,0.7,0.5384615384615384,0.8877777777777778,0.370603454516498,,,,,,,,nq,long_form,BAAI/bge-base-en-v1.5,when,question_type_cv,applied,,100,10,90,0.13422035034157356,5,0.78;0.78;0.78;0.78;0.75,0.774,0.01200000000000001
unit2,Reference validation + 0.5 span blend: BAAI/bge-base-en-v1.5,prediction_span_ablation,correct_label,prediction_span_blend_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,12,68,0.7381824180483818,0.5182498274918865,0.21993259055649528,0.75,0.9,0.75,0.5,0.6,0.8639705882352942,0.6588865995115996,0.78,0.9125,0.8571428571428571,0.5,0.631578947368421,1,0,nq,long_form,BAAI/bge-base-en-v1.5,where,global_fixed,reporting_only,,80,12,68,0.15008494913635712,,,,
unit2,Reference validation + 0.5 span blend: BAAI/bge-base-en-v1.5,prediction_span_ablation,correct_label,prediction_span_blend_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,12,68,,,,0.774,0.9,0.75,0.5,0.6,0.8639705882352942,0.6588865995115996,,,,,,,,nq,long_form,BAAI/bge-base-en-v1.5,where,question_type_cv,applied,,80,12,68,0.15008494913635712,5,0.75;0.78;0.78;0.78;0.78,0.774,0.012000000000000009
unit2,Reference validation + 0.5 span blend: BAAI/bge-base-en-v1.5,prediction_span_ablation,correct_label,prediction_span_blend_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,20,126,0.7102283485233783,0.47567467474275166,0.2345536737806267,0.75,0.8972602739726028,0.6666666666666666,0.5,0.5714285714285714,0.8277777777777778,0.6359918053134205,0.77,0.9178082191780822,0.9,0.45,0.6,1,4,nq,long_form,BAAI/bge-base-en-v1.5,who,global_fixed,reporting_only,,146,20,126,0.15007618074272677,,,,
unit2,Reference validation + 0.5 span blend: BAAI/bge-base-en-v1.5,prediction_span_ablation,correct_label,prediction_span_blend_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,20,126,,,,0.764,0.8972602739726028,0.6923076923076923,0.45,0.5454545454545454,0.8277777777777778,0.6359918053134205,,,,,,,,nq,long_form,BAAI/bge-base-en-v1.5,who,question_type_cv,applied,,146,20,126,0.15007618074272677,5,0.77;0.77;0.77;0.77;0.74,0.764,0.01200000000000001
unit2,Reference validation + 0.5 span blend: BAAI/bge-base-en-v1.5,prediction_span_ablation,correct_label,prediction_span_blend_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,0,14,nan,0.6673127732106617,nan,0.75,0.7857142857142857,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,3,0,nq,long_form,BAAI/bge-base-en-v1.5,yes_no,global_fixed,reporting_only,,14,0,14,0.11744291568215216,,,,
unit2,Reference validation + 0.5 span blend: BAAI/bge-base-en-v1.5,prediction_span_ablation,correct_label,prediction_span_blend_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,0,14,nan,0.6673127732106617,nan,0.75,0.7857142857142857,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,3,0,nq,long_form,BAAI/bge-base-en-v1.5,yes_no,inherited_global,skipped,num_examples<50,14,0,14,0.11744291568215216,,,,
unit3,Span max similarity: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,span_max_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,48,452,0.9341558658828338,0.6445394511112069,0.2896164147716269,0.75,0.79,0.3006993006993007,0.8958333333333334,0.450261780104712,0.9263228244837757,0.8116660423222007,0.91,0.966,0.8444444444444444,0.7916666666666666,0.8172043010752689,56,1,nq,long_form,BAAI/bge-base-en-v1.5,all,dataset_global,dataset_reference,,500,48,452,0.15369479507431122,,,,
unit3,Span max similarity: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,span_max_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,1,30,0.7939521670341492,0.7031322320302328,0.09081993500391639,0.75,0.6451612903225806,0.08333333333333333,1.0,0.15384615384615385,0.7666666666666666,0.125,0.79,0.7741935483870968,0.125,1.0,0.2222222222222222,7,0,nq,long_form,BAAI/bge-base-en-v1.5,definition,global_fixed,reporting_only,,31,1,30,0.10449964312432522,,,,
unit3,Span max similarity: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,span_max_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,1,30,0.7939521670341492,0.7031322320302328,0.09081993500391639,0.75,0.6451612903225806,0.08333333333333333,1.0,0.15384615384615385,0.7666666666666666,0.125,0.79,0.7741935483870968,0.125,1.0,0.2222222222222222,7,0,nq,long_form,BAAI/bge-base-en-v1.5,definition,inherited_global,skipped,num_examples<50,31,1,30,0.10449964312432522,,,,
unit3,Span max similarity: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,span_max_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,3,101,0.7283179759979248,0.6611701185160345,0.06714785748189034,0.75,0.7884615384615384,0.047619047619047616,0.3333333333333333,0.08333333333333333,0.693069306930693,0.0969281045751634,0.8,0.9326923076923077,0.16666666666666666,0.3333333333333333,0.2222222222222222,5,0,nq,long_form,BAAI/bge-base-en-v1.5,general,global_fixed,reporting_only,,104,3,101,0.10204483845654372,,,,
unit3,Span max similarity: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,span_max_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,3,101,0.7283179759979248,0.6611701185160345,0.06714785748189034,0.75,0.7884615384615384,0.047619047619047616,0.3333333333333333,0.08333333333333333,0.693069306930693,0.0969281045751634,0.8,0.9326923076923077,0.16666666666666666,0.3333333333333333,0.2222222222222222,5,0,nq,long_form,BAAI/bge-base-en-v1.5,general,inherited_global,skipped,num_positive<10,104,3,101,0.10204483845654372,,,,
unit3,Span max similarity: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,span_max_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,0,2,nan,0.6208796501159668,nan,0.75,1.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0,nq,long_form,BAAI/bge-base-en-v1.5,list,global_fixed,reporting_only,,2,0,2,0.07658082246780396,,,,
unit3,Span max similarity: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,span_max_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,0,2,nan,0.6208796501159668,nan,0.75,1.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0,nq,long_form,BAAI/bge-base-en-v1.5,list,inherited_global,skipped,num_examples<50,2,0,2,0.07658082246780396,,,,
unit3,Span max similarity: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,span_max_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,2,21,0.9275607466697693,0.6138736477919987,0.3136870988777706,0.75,0.9130434782608695,0.5,1.0,0.6666666666666666,0.9761904761904762,0.8333333333333333,0.79,0.9565217391304348,0.6666666666666666,1.0,0.8,1,0,nq,long_form,BAAI/bge-base-en-v1.5,number,global_fixed,reporting_only,,23,2,21,0.1432074049181488,,,,
unit3,Span max similarity: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,span_max_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,2,21,0.9275607466697693,0.6138736477919987,0.3136870988777706,0.75,0.9130434782608695,0.5,1.0,0.6666666666666666,0.9761904761904762,0.8333333333333333,0.79,0.9565217391304348,0.6666666666666666,1.0,0.8,1,0,nq,long_form,BAAI/bge-base-en-v1.5,number,inherited_global,skipped,num_examples<50,23,2,21,0.1432074049181488,,,,
unit3,Span max similarity: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,span_max_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,10,90,1.0000000476837159,0.684565226899253,0.31543482078446283,0.75,0.73,0.2702702702702703,1.0,0.425531914893617,0.9966666666666667,0.9454545454545454,0.95,0.99,0.9090909090909091,1.0,0.9523809523809523,15,0,nq,long_form,BAAI/bge-base-en-v1.5,when,global_fixed,reporting_only,,100,10,90,0.14901336031747064,,,,
unit3,Span max similarity: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,span_max_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,10,90,,,,0.9400000000000001,0.98,0.8333333333333334,1.0,0.9090909090909091,0.9966666666666667,0.9454545454545454,,,,,,,,nq,long_form,BAAI/bge-base-en-v1.5,when,question_type_cv,applied,,100,10,90,0.14901336031747064,5,0.95;0.95;0.95;0.95;0.90,0.9400000000000001,0.019999999999999976
unit3,Span max similarity: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,span_max_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,12,68,0.966155414779981,0.6351887973792413,0.33096661740073974,0.75,0.7875,0.41379310344827586,1.0,0.5853658536585366,0.9767156862745098,0.8647047397047397,0.91,0.9625,0.8461538461538461,0.9166666666666666,0.88,11,0,nq,long_form,BAAI/bge-base-en-v1.5,where,global_fixed,reporting_only,,80,12,68,0.17948527892818691,,,,
unit3,Span max similarity: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,span_max_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,12,68,,,,0.908,0.95,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.9767156862745098,0.8647047397047397,,,,,,,,nq,long_form,BAAI/bge-base-en-v1.5,where,question_type_cv,applied,,80,12,68,0.17948527892818691,5,0.91;0.91;0.91;0.91;0.90,0.908,0.0040000000000000036
unit3,Span max similarity: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,span_max_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,20,126,0.9205794259905815,0.5926887643715691,0.32789066161901237,0.75,0.863013698630137,0.5,0.85,0.6296296296296297,0.9109126984126984,0.8305857161123232,0.88,0.958904109589041,0.85,0.85,0.85,13,1,nq,long_form,BAAI/bge-base-en-v1.5,who,global_fixed,reporting_only,,146,20,126,0.1744797569824614,,,,
unit3,Span max similarity: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,span_max_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,20,126,,,,0.884,0.9383561643835616,0.7619047619047619,0.8,0.7804878048780488,0.9109126984126984,0.8305857161123232,,,,,,,,nq,long_form,BAAI/bge-base-en-v1.5,who,question_type_cv,applied,,146,20,126,0.1744797569824614,5,0.86;0.92;0.88;0.88;0.88,0.884,0.01959591794226544
unit3,Span max similarity: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,span_max_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,0,14,nan,0.7031488652740207,nan,0.75,0.5714285714285714,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,4,0,nq,long_form,BAAI/bge-base-en-v1.5,yes_no,global_fixed,reporting_only,,14,0,14,0.11905792994604285,,,,
unit3,Span max similarity: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,span_max_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,0,14,nan,0.7031488652740207,nan,0.75,0.5714285714285714,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,4,0,nq,long_form,BAAI/bge-base-en-v1.5,yes_no,inherited_global,skipped,num_examples<50,14,0,14,0.11905792994604285,,,,
unit3,Conservative multi-view score: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,multi_view_score_BAAI_bge_base_en_v1.5,reference_answer_v2,48,452,0.7585272869405647,0.5733305515474187,0.18519673539314596,0.75,0.854,0.34177215189873417,0.5625,0.4251968503937008,0.8125460914454278,0.49282432467741627,0.79,0.896,0.4642857142857143,0.5416666666666666,0.5,29,4,nq,long_form,BAAI/bge-base-en-v1.5,all,dataset_global,dataset_reference,,500,48,452,0.14705079383809128,,,,
unit3,Conservative multi-view score: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,multi_view_score_BAAI_bge_base_en_v1.5,reference_answer_v2,1,30,0.7936018437147141,0.6809722726543745,0.11262957106033955,0.75,0.6774193548387096,0.09090909090909091,1.0,0.16666666666666666,0.8,0.14285714285714285,0.79,0.8064516129032258,0.14285714285714285,1.0,0.25,6,0,nq,long_form,BAAI/bge-base-en-v1.5,definition,global_fixed,reporting_only,,31,1,30,0.11166048843560941,,,,
unit3,Conservative multi-view score: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,multi_view_score_BAAI_bge_base_en_v1.5,reference_answer_v2,1,30,0.7936018437147141,0.6809722726543745,0.11262957106033955,0.75,0.6774193548387096,0.09090909090909091,1.0,0.16666666666666666,0.8,0.14285714285714285,0.79,0.8064516129032258,0.14285714285714285,1.0,0.25,6,0,nq,long_form,BAAI/bge-base-en-v1.5,definition,inherited_global,skipped,num_examples<50,31,1,30,0.11166048843560941,,,,
unit3,Conservative multi-view score: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,multi_view_score_BAAI_bge_base_en_v1.5,reference_answer_v2,3,101,0.7259722679853439,0.649773082446934,0.07619918553840987,0.75,0.7884615384615384,0.047619047619047616,0.3333333333333333,0.08333333333333333,0.6996699669966997,0.07612903225806451,0.74,0.7692307692307693,0.08,0.6666666666666666,0.14285714285714285,10,0,nq,long_form,BAAI/bge-base-en-v1.5,general,global_fixed,reporting_only,,104,3,101,0.11669333905126562,,,,
unit3,Conservative multi-view score: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,multi_view_score_BAAI_bge_base_en_v1.5,reference_answer_v2,3,101,0.7259722679853439,0.649773082446934,0.07619918553840987,0.75,0.7884615384615384,0.047619047619047616,0.3333333333333333,0.08333333333333333,0.6996699669966997,0.07612903225806451,0.74,0.7692307692307693,0.08,0.6666666666666666,0.14285714285714285,10,0,nq,long_form,BAAI/bge-base-en-v1.5,general,inherited_global,skipped,num_positive<10,104,3,101,0.11669333905126562,,,,
unit3,Conservative multi-view score: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,multi_view_score_BAAI_bge_base_en_v1.5,reference_answer_v2,0,2,nan,0.5976890027523041,nan,0.75,1.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0,nq,long_form,BAAI/bge-base-en-v1.5,list,global_fixed,reporting_only,,2,0,2,0.09867911338806154,,,,
unit3,Conservative multi-view score: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,multi_view_score_BAAI_bge_base_en_v1.5,reference_answer_v2,0,2,nan,0.5976890027523041,nan,0.75,1.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0,nq,long_form,BAAI/bge-base-en-v1.5,list,inherited_global,skipped,num_examples<50,2,0,2,0.09867911338806154,,,,
unit3,Conservative multi-view score: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,multi_view_score_BAAI_bge_base_en_v1.5,reference_answer_v2,2,21,0.8579393312335015,0.5450239607266019,0.31291537050689966,0.75,0.9565217391304348,0.6666666666666666,1.0,0.8,1.0,1.0,0.84,1.0,1.0,1.0,1.0,1,0,nq,long_form,BAAI/bge-base-en-v1.5,number,global_fixed,reporting_only,,23,2,21,0.12845693251897355,,,,
unit3,Conservative multi-view score: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,multi_view_score_BAAI_bge_base_en_v1.5,reference_answer_v2,2,21,0.8579393312335015,0.5450239607266019,0.31291537050689966,0.75,0.9565217391304348,0.6666666666666666,1.0,0.8,1.0,1.0,0.84,1.0,1.0,1.0,1.0,1,0,nq,long_form,BAAI/bge-base-en-v1.5,number,inherited_global,skipped,num_examples<50,23,2,21,0.12845693251897355,,,,
unit3,Conservative multi-view score: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,multi_view_score_BAAI_bge_base_en_v1.5,reference_answer_v2,10,90,0.7964886724948883,0.595668549405204,0.20082012308968433,0.75,0.86,0.3888888888888889,0.7,0.5,0.9077777777777778,0.43012113617376774,0.78,0.9,0.5,0.7,0.5833333333333334,7,0,nq,long_form,BAAI/bge-base-en-v1.5,when,global_fixed,reporting_only,,100,10,90,0.13351535023293115,,,,
unit3,Conservative multi-view score: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,multi_view_score_BAAI_bge_base_en_v1.5,reference_answer_v2,10,90,,,,0.77,0.87,0.4117647058823529,0.7,0.5185185185185185,0.9077777777777778,0.43012113617376774,,,,,,,,nq,long_form,BAAI/bge-base-en-v1.5,when,question_type_cv,applied,,100,10,90,0.13351535023293115,5,0.78;0.78;0.78;0.78;0.73,0.77,0.020000000000000018
unit3,Conservative multi-view score: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,multi_view_score_BAAI_bge_base_en_v1.5,reference_answer_v2,12,68,0.7609797177215416,0.5299437244806219,0.23103599324091972,0.75,0.9,0.75,0.5,0.6,0.8860294117647058,0.6812250720888242,0.79,0.9125,0.8571428571428571,0.5,0.631578947368421,1,0,nq,long_form,BAAI/bge-base-en-v1.5,where,global_fixed,reporting_only,,80,12,68,0.1496093160496147,,,,
unit3,Conservative multi-view score: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,multi_view_score_BAAI_bge_base_en_v1.5,reference_answer_v2,12,68,,,,0.782,0.9,0.75,0.5,0.6,0.8860294117647058,0.6812250720888242,,,,,,,,nq,long_form,BAAI/bge-base-en-v1.5,where,question_type_cv,applied,,80,12,68,0.1496093160496147,5,0.75;0.79;0.79;0.79;0.79,0.782,0.016000000000000014
unit3,Conservative multi-view score: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,multi_view_score_BAAI_bge_base_en_v1.5,reference_answer_v2,20,126,0.7312634562700987,0.4873760837056334,0.2438873725644653,0.75,0.8972602739726028,0.6666666666666666,0.5,0.5714285714285714,0.85,0.6568160980355466,0.63,0.8767123287671232,0.5384615384615384,0.7,0.6086956521739131,1,4,nq,long_form,BAAI/bge-base-en-v1.5,who,global_fixed,reporting_only,,146,20,126,0.14932074582850333,,,,
unit3,Conservative multi-view score: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,multi_view_score_BAAI_bge_base_en_v1.5,reference_answer_v2,20,126,,,,0.7180000000000001,0.8835616438356164,0.5882352941176471,0.5,0.5405405405405406,0.85,0.6568160980355466,,,,,,,,nq,long_form,BAAI/bge-base-en-v1.5,who,question_type_cv,applied,,146,20,126,0.14932074582850333,5,0.63;0.78;0.78;0.63;0.77,0.7180000000000001,0.0719444229944198
unit3,Conservative multi-view score: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,multi_view_score_BAAI_bge_base_en_v1.5,reference_answer_v2,0,14,nan,0.6708963824169977,nan,0.75,0.7857142857142857,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,3,0,nq,long_form,BAAI/bge-base-en-v1.5,yes_no,global_fixed,reporting_only,,14,0,14,0.11620819805668957,,,,
unit3,Conservative multi-view score: BAAI/bge-base-en-v1.5,span_similarity_ablation,correct_label,multi_view_score_BAAI_bge_base_en_v1.5,reference_answer_v2,0,14,nan,0.6708963824169977,nan,0.75,0.7857142857142857,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,3,0,nq,long_form,BAAI/bge-base-en-v1.5,yes_no,inherited_global,skipped,num_examples<50,14,0,14,0.11620819805668957,,,,
unit4,Factual conflict penalty on span max similarity: BAAI/bge-base-en-v1.5,factual_conflict_penalty,correct_label,factual_conflict_adjusted_span_max_similarity_BAAI_bge_base_en_v1.5,reference_answer_v2,48,452,0.9057704293479523,0.5874654827215582,0.3183049466263941,0.75,0.858,0.3925233644859813,0.875,0.5419354838709678,0.9284891224188789,0.8181370011639713,0.85,0.964,0.8125,0.8125,0.8125,25,1,nq,long_form,BAAI/bge-base-en-v1.5,all,dataset_global,dataset_reference,,500,48,452,0.16318618487143688,,,,
